decile,dt,dist
9,2020-08-03,0.409092175609782
9,2020-08-04,0.397853261741606
9,2020-08-05,0.382734747347813
9,2020-08-06,0.394365183571525
9,2020-08-07,0.366628499931391
9,2020-08-08,0.395885650190658
9,2020-08-09,0.458727214777165
9,2020-08-10,0.395451234771533
10,2020-03-01,0.420989608023741
10,2020-03-02,0.274737839558701
10,2020-03-03,0.290565375982875
10,2020-03-04,0.296100034770189
10,2020-03-05,0.292264877058367
10,2020-03-06,0.264570562076904
10,2020-03-07,0.324168706856973
10,2020-03-08,0.418340600674087
10,2020-03-09,0.290575043860613
10,2020-03-10,0.292540353559692
10,2020-03-11,0.279791341591007
10,2020-03-12,0.295713137383796
10,2020-03-13,0.299835846645575
10,2020-03-14,0.371857938893072
10,2020-03-15,0.441107140818349
10,2020-03-16,0.349708316005052
10,2020-03-17,0.370856147998193
10,2020-03-18,0.405942345388547
10,2020-03-19,0.443231244756751
10,2020-03-20,0.470313720227877
10,2020-03-21,0.612076697638609
10,2020-03-22,0.689423580506434
10,2020-03-23,0.601601637865586
10,2020-03-24,0.626054970517513
10,2020-03-25,0.618572121156257
10,2020-03-26,0.617157580637857
10,2020-03-27,0.60246766462315
10,2020-03-28,0.62690546728864
10,2020-03-29,0.68146237950003
10,2020-03-30,0.584948092529829
10,2020-03-31,0.584641260960029
10,2020-04-01,0.558016201920996
10,2020-04-02,0.586157283643834
10,2020-04-03,0.577813664875214
10,2020-04-04,0.599326742312272
10,2020-04-05,0.653637087501509
10,2020-04-06,0.579642594157656
10,2020-04-07,0.574723579540973
10,2020-04-08,0.565522752624713
10,2020-04-09,0.54793792175246
10,2020-04-10,0.623311230654158
10,2020-04-11,0.582553328785307
10,2020-04-12,0.63087784985213
10,2020-04-13,0.570730903068369
10,2020-04-14,0.566975182095775
10,2020-04-15,0.552302724891217
10,2020-04-16,0.524947796444408
10,2020-04-17,0.532655374803833
10,2020-04-18,0.552304146969373
10,2020-04-19,0.622656513274282
10,2020-04-20,0.550895158347674
10,2020-04-21,0.595514032400545
10,2020-04-22,0.52892400970305
10,2020-04-23,0.534912522387746
10,2020-04-24,0.515055345398183
10,2020-04-25,0.541581751771652
10,2020-04-26,0.603955359144747
10,2020-04-27,0.531354407852404
10,2020-04-28,0.524755064341271
10,2020-04-29,0.517641917290775
10,2020-04-30,0.500220937985983
10,2020-05-01,0.576658775542464
10,2020-05-02,0.53681961488145
10,2020-05-03,0.573012077192159
10,2020-05-04,0.529655447480108
10,2020-05-05,0.515905353173385
10,2020-05-06,0.520518809063664
10,2020-05-07,0.532098374847108
10,2020-05-08,0.505097862225008
10,2020-05-09,0.511305106708364
10,2020-05-10,0.551124833501657
10,2020-05-11,0.544713637801792
10,2020-05-12,0.53277637713652
10,2020-05-13,0.528562388799617
10,2020-05-14,0.537317626517588
10,2020-05-15,0.525382737715365
10,2020-05-16,0.535435754859664
10,2020-05-17,0.590655409186521
10,2020-05-18,0.5242286178237
10,2020-05-19,0.49932597567046
10,2020-05-20,0.518889155916152
10,2020-05-21,0.519382282550385
10,2020-05-22,0.509182474658988
10,2020-05-23,0.552474722073584
10,2020-05-24,0.612470478526138
10,2020-05-25,0.556180111778958
10,2020-05-26,0.494925365185832
10,2020-05-27,0.492819899109867
10,2020-05-28,0.499680147512339
10,2020-05-29,0.473900622977574
10,2020-05-30,0.498969659767803
10,2020-05-31,0.561485407231239
10,2020-06-01,0.49987830812019
10,2020-06-02,0.50563043508231
10,2020-06-03,0.492568234090387
10,2020-06-04,0.489379439890499
10,2020-06-05,0.484126957824317
10,2020-06-06,0.48658581703537
10,2020-06-07,0.545724652588779
10,2020-06-08,0.473284445422412
10,2020-06-09,0.467821667190698
10,2020-06-10,0.46947816942324
10,2020-06-11,0.459036505846954
10,2020-06-12,0.441116049289208
10,2020-06-13,0.457554998202204
10,2020-06-14,0.568504597082483
10,2020-06-15,0.471451962670418
10,2020-06-16,0.471985950519895
10,2020-06-17,0.441886455209655
10,2020-06-18,0.453538525809906
10,2020-06-19,0.414348121401466
10,2020-06-20,0.447788663154617
10,2020-06-21,0.526923334010241
10,2020-06-22,0.462802559658806
10,2020-06-23,0.457182376122871
10,2020-06-24,0.451596956879985
10,2020-06-25,0.449404368602467
10,2020-06-26,0.442948116889413
10,2020-06-27,0.52570206192761
10,2020-06-28,0.566561294566474
10,2020-06-29,0.478240534596694
10,2020-06-30,0.463471245911546
10,2020-07-01,0.465938374197601
10,2020-07-02,0.463895983742213
10,2020-07-03,0.446443151154098
10,2020-07-04,0.457443838488145
10,2020-07-05,0.532887034756351
10,2020-07-06,0.466699849197586
10,2020-07-07,0.456139830944973
10,2020-07-08,0.449780012907468
10,2020-07-09,0.454134051553465
10,2020-07-10,0.437628506534871
10,2020-07-11,0.455601316182545
10,2020-07-12,0.517041080107544
10,2020-07-13,0.457806424444528
10,2020-07-14,0.477194185349255
10,2020-07-15,0.457060480279547
10,2020-07-16,0.447661672209981
10,2020-07-17,0.402238590573906
10,2020-07-18,0.427386578206149
10,2020-07-19,0.512987862786399
10,2020-07-20,0.45571855205992
10,2020-07-21,0.443420481317277
10,2020-07-22,0.435331847329099
10,2020-07-23,0.434076593459128
10,2020-07-24,0.429225841288177
10,2020-07-25,0.445741648972508
10,2020-07-26,0.519166277607449
10,2020-07-27,0.445955225567207
10,2020-07-28,0.433018359462072
10,2020-07-29,0.449584077294187
10,2020-07-30,0.447402115379308
10,2020-07-31,0.430527597045102
10,2020-08-01,0.443055002489616
10,2020-08-02,0.510448928186983
10,2020-08-03,0.437314561073775
10,2020-08-04,0.438832718601684
10,2020-08-05,0.417519943377565
10,2020-08-06,0.4292946228023
10,2020-08-07,0.400627086530037
10,2020-08-08,0.430256266141278
10,2020-08-09,0.483109328726578
10,2020-08-10,0.440434453231093
,2020-03-01,0.426528840128582
,2020-03-02,0.260885685933261
,2020-03-03,0.280411672360965
,2020-03-04,0.288983398996426
,2020-03-05,0.283029576556054
,2020-03-06,0.267769537141472
,2020-03-07,0.314561045213552
,2020-03-08,0.419296243277527
,2020-03-09,0.283063899424587
,2020-03-10,0.285494155112913
,2020-03-11,0.279841990050855
,2020-03-12,0.276642746377767
,2020-03-13,0.289631637049998
,2020-03-14,0.351446186323227
,2020-03-15,0.41754819466358
,2020-03-16,0.326829144512023
,2020-03-17,0.34024648809123
,2020-03-18,0.349224837499817
,2020-03-19,0.385308371046499
,2020-03-20,0.387171439068467
,2020-03-21,0.510746224012659
,2020-03-22,0.607122384578436
,2020-03-23,0.501601843334229
,2020-03-24,0.540155878458979
,2020-03-25,0.540549851171588
,2020-03-26,0.529113363154402
,2020-03-27,0.517129840645847
,2020-03-28,0.549556275345227
,2020-03-29,0.630861102899849
,2020-03-30,0.507348326495815
,2020-03-31,0.504437965050433
,2020-04-01,0.458882515688952
,2020-04-02,0.489408618299093
,2020-04-03,0.499250587247225
,2020-04-04,0.523500048971009
,2020-04-05,0.594515763218655
,2020-04-06,0.476047325977483
,2020-04-07,0.478876265574496
,2020-04-08,0.470335362326245
,2020-04-09,0.449157755534665
,2020-04-10,0.545086634357012
,2020-04-11,0.501171364449516
,2020-04-12,0.572538393311628
,2020-04-13,0.468345575206632
,2020-04-14,0.476921637024299
,2020-04-15,0.475602820128035
,2020-04-16,0.446334328413173
,2020-04-17,0.446339539176355
,2020-04-18,0.476170757538158
,2020-04-19,0.568620562275447
,2020-04-20,0.470423209662239
,2020-04-21,0.52428152231985
,2020-04-22,0.421878295644858
,2020-04-23,0.451336563442255
,2020-04-24,0.410370181016904
,2020-04-25,0.479869397700412
,2020-04-26,0.544431417316186
,2020-04-27,0.434987085834755
,2020-04-28,0.429232222971289
,2020-04-29,0.434537790902361
,2020-04-30,0.418218573573532
,2020-05-01,0.500367161555961
,2020-05-02,0.4649498735306
,2020-05-03,0.513572441888065
,2020-05-04,0.444426640258413
,2020-05-05,0.441214685577066
,2020-05-06,0.448097824247781
,2020-05-07,0.458016296424146
,2020-05-08,0.439061436468539
,2020-05-09,0.435692662689956
,2020-05-10,0.474091541430043
,2020-05-11,0.467554082529477
,2020-05-12,0.467741749413559
,2020-05-13,0.431313171495757
,2020-05-14,0.438638693998241
,2020-05-15,0.444330795572
,2020-05-16,0.45642816554967
,2020-05-17,0.535628966522338
,2020-05-18,0.442795575749469
,2020-05-19,0.435686013354918
,2020-05-20,0.444689500470642
,2020-05-21,0.449578991510358
,2020-05-22,0.42860788398567
,2020-05-23,0.475945292117124
,2020-05-24,0.539129301242511
,2020-05-25,0.484602416873032
,2020-05-26,0.417354578806627
,2020-05-27,0.419163695790722
,2020-05-28,0.426431840871611
,2020-05-29,0.396083339055202
,2020-05-30,0.425866962590164
,2020-05-31,0.505777915642025
,2020-06-01,0.416831254680237
,2020-06-02,0.428872563288384
,2020-06-03,0.402284284371412
,2020-06-04,0.401143503684276
,2020-06-05,0.399233794037626
,2020-06-06,0.422962092911436
,2020-06-07,0.461265829532398
,2020-06-08,0.360632419912556
,2020-06-09,0.381928045360494
,2020-06-10,0.389225079742313
,2020-06-11,0.381865544994128
,2020-06-12,0.368478089555067
,2020-06-13,0.389415346972747
,2020-06-14,0.513207178659725
,2020-06-15,0.403975901510703
,2020-06-16,0.395207705501144
,2020-06-17,0.373537457281515
,2020-06-18,0.388559057538576
,2020-06-19,0.345845265717983
,2020-06-20,0.377533799577217
,2020-06-21,0.469288306832017
,2020-06-22,0.38743726522781
,2020-06-23,0.380300257874071
,2020-06-24,0.370845709922981
,2020-06-25,0.364935862482493
,2020-06-26,0.388880594920256
,2020-06-27,0.471064580757061
,2020-06-28,0.508512533298162
,2020-06-29,0.390452526736689
,2020-06-30,0.381311328575157
,2020-07-01,0.370637900977793
,2020-07-02,0.374067775541338
,2020-07-03,0.372903364911217
,2020-07-04,0.413680386303709
,2020-07-05,0.47640233696407
,2020-07-06,0.389898139731532
,2020-07-07,0.366426725382637
,2020-07-08,0.375347525164602
,2020-07-09,0.38584718701365
,2020-07-10,0.362665254225994
,2020-07-11,0.403124225283259
,2020-07-12,0.484706685588766
,2020-07-13,0.401675949999545
,2020-07-14,0.41554222263864
,2020-07-15,0.395526092541393
,2020-07-16,0.411893832054673
,2020-07-17,0.346547172047146
,2020-07-18,0.374471282921302
,2020-07-19,0.472598272772102
,2020-07-20,0.372733492992335
,2020-07-21,0.388337264432414
,2020-07-22,0.379594977510479
,2020-07-23,0.37419408936012
,2020-07-24,0.384961062532308
,2020-07-25,0.401876417902956
,2020-07-26,0.478383250803666
,2020-07-27,0.380250534398661
,2020-07-28,0.37185132017167
,2020-07-29,0.383671400029447
,2020-07-30,0.406099073349255
,2020-07-31,0.353473888106173
,2020-08-01,0.39183693041537
,2020-08-02,0.476134076982989
,2020-08-03,0.384234481205499
,2020-08-04,0.358846686127118
,2020-08-05,0.356465925038778
,2020-08-06,0.360605636205793
,2020-08-07,0.335093130689564
,2020-08-08,0.362374894316342
,2020-08-09,0.431459904655601
,2020-08-10,0.355926404640149
